X_Local,Y_Local,Z_Local,Mean_Amplitude
-0.19827997878795056,10.149920903574174,0.0,4520.820448020088
-0.27759197107961403,10.14806148958471,0.0,4908.006003205151
-0.35690396414889974,10.145581740796086,0.0,5091.095096946726
-0.4362159582196154,10.142481202180987,0.0,5159.808672753384
-0.5155279535167978,10.138759304172424,0.0,5240.472699988003
-0.5948399502669911,10.134415362139372,0.0,5394.075043244024
-0.674151948698531,10.129448575755054,0.0,5516.916695073045
-0.753463949041832,10.12385802825654,0.0,5544.828736012373
-0.8327759515296816,10.11764268559401,0.0,5446.681716671652
-0.9120879563975395,10.110801395467853,0.0,5299.179232174373
-0.9913999638838437,10.103332886251508,0.0,5190.768068679289
-1.0707119742303264,10.095235765797643,0.0,5154.02434435238
-1.1500239876823364,10.086508520125056,0.0,5089.528344233057
-1.2293360044891724,10.077149511983372,0.0,4978.0170937921985
-1.3086480249044266,10.06715697929231,0.0,4905.174505190373
-1.387960049186341,10.056529033451987,0.0,4970.485010642343
-1.4672720775981747,10.045263657520437,0.0,5070.297097879262
-1.5465841104085871,10.033358704254114,0.0,5119.746588198428
-1.6258961478920348,10.02081189400689,0.0,5039.879364328745
-1.7052081903291858,10.007620812482575,0.0,4849.499648453031
-1.7845202380073513,9.993782908335676,0.0,4666.003971690409
-1.863832291220937,9.979295490614668,0.0,4587.068043957477
-1.943144350271915,9.964155726041543,0.0,4636.215819139717
-2.0224564154703173,9.948360636121063,0.0,4765.064283546068
-2.1017684871347564,9.931907094072487,0.0,4904.838031942101
-2.1810805655929686,9.914791821576122,0.0,4940.372081906874
-2.260392651182388,9.89701138532642,0.0,4886.079432528651
-2.339704744250751,9.87856219338273,0.0,4786.617190747443
-2.419016845156733,9.85944049130822,0.0,4701.312749807324
-2.498328954270618,9.83964235808666,0.0,4702.471987185056
-2.5776410719750125,9.81916370180616,0.0,4733.445688975746
-2.656953198665597,9.798000255098014,0.0,4765.4354747831485
-2.7362653347519177,9.77614757031803,0.0,4775.074554028237
-2.8155774806582357,9.753601014456677,0.0,4817.98050310404
-2.8948896368244235,9.730355763763557,0.0,4897.456214477308
-2.9742018037069125,9.706406798070368,0.0,4949.137746591818
-3.053513981779708,9.681748894795607,0.0,4930.122929023528
-3.1328261715354713,9.656376622612775,0.0,4845.490991615951
-3.2121383734866615,9.630284334762633,0.0,4727.477445609576
-3.2914505881667693,9.603466161988429,0.0,4617.791633160493
-3.370762816131617,9.575916005071502,0.0,4611.503999431927
-3.4500750579607673,9.547627526942865,0.0,4722.315774042081
-3.5293873142590138,9.518594144344409,0.0,4860.347939593711
-3.608699585657984,9.488809019011397,0.0,5041.17762913318
-3.688011872817863,9.458265048345528,0.0,5254.675950229947
-3.7673241764292316,9.42695485554545,0.0,5449.828894115625
-3.846636497215054,9.394870779158872,0.0,5589.748363257304
-3.9259488359328003,9.36200486201743,0.0,5640.3851005203505
-4.0052611933767475,9.328348839512296,0.0,5594.5149629093075
-4.0845735703804396,9.293894127164872,0.0,5511.409426186356
-4.163885967819365,9.258631807443102,0.0,5469.494853950223
-4.2431983866138205,9.222552615769562,0.0,5473.572949012339
-4.322510827732029,9.185646925662857,0.0,5450.366017477362
-4.401823292193503,9.14790473294857,0.0,5283.167008618153
-4.481135781072689,9.10931563897037,0.0,4974.392844287812
-4.560448295502923,9.069868832725454,0.0,4762.183782116061
-4.639760836680721,9.029553071841592,0.0,4971.14872756124
-4.719073405870449,8.988356662305206,0.0,5563.917174594355
-4.798386004409404,8.946267436841358,0.0,6175.566231045734
-4.87769863371335,8.90327273183693,0.0,6509.842710070063
-4.9570112952825625,8.859359362687643,0.0,6521.176385622037
-5.036323990708432,8.81451359743774,0.0,6353.018600135361
-5.115636721680688,8.768721128567847,0.0,6173.77179198782
-5.1949494899953175,8.721967042771803,0.0,5988.028533014702
-5.27426229756326,8.67423578854661,0.0,5817.5188074043235
